disease_uid	entrezID	source	url
AID00028	378427	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/378427
AID00028	6311	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6311
AID00028	960	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/960
AID00028	6503	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6503
AID00028	3105	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3105
AID00028	22861	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22861
AID00028	10255	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10255
AID00028	2065	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2065
AID00028	2175	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2175
AID00028	23322	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23322
AID00028	6490	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6490
AID00028	5036	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5036
AID00028	64135	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64135
AID00028	473	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/473
AID00028	3106	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3106
AID00028	140652	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/140652
AID00028	5869	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5869
AID00028	643	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/643
AID00028	4026	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4026
AID00028	11181	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11181
AID00028	6231	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6231
AID00028	57178	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57178
AID00028	840	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/840
AID00028	3117	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3117
AID00028	114904	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/114904
AID00031	6892	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6892
AID00031	6890	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6890
AID00031	6891	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6891
AID00035	10111	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10111
AID00030	6198	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6198
AID00030	284359	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/284359
AID00030	58190	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/58190
AID00030	54923	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54923
AID00030	64167	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64167
AID00030	79722	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79722
AID00030	6347	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6347
AID00030	50616	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/50616
AID00030	6799	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6799
AID00030	1521	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1521
AID00030	1880	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1880
AID00030	64858	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64858
AID00030	3371	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3371
AID00030	130872	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/130872
AID00030	102465435	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/102465435
AID00030	1738	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1738
AID00030	339804	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/339804
AID00030	345611	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/345611
AID00030	2581	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2581
AID00030	130132	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/130132
AID00030	4485	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4485
AID00030	6504	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6504
AID00030	3394	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3394
AID00030	8635	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8635
AID00030	26191	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26191
AID00030	100190930	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100190930
AID00030	55154	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55154
AID00030	3172	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3172
AID00030	677	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/677
AID00030	83707	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/83707
AID00030	11006	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11006
AID00030	9158	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9158
AID00030	692312	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/692312
AID00030	84433	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84433
AID00030	8897	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8897
AID00030	57606	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57606
AID00030	9577	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9577
AID00030	3554	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3554
AID00030	254122	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/254122
AID00030	7850	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7850
AID00030	84824	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84824
AID00030	100529151	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100529151
AID00030	403150	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/403150
AID00030	468	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/468
AID00030	8061	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8061
AID00030	51203	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51203
AID00030	1235	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1235
AID00030	11055	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11055
AID00030	94103	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/94103
AID00030	2618	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2618
AID00030	11085	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11085
AID00030	4126	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4126
AID00030	51447	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51447
AID00030	2494	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2494
AID00030	2879	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2879
AID00030	3802	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3802
AID00030	64062	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64062
AID00030	164592	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/164592
AID00030	8209	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8209
AID00030	414236	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/414236
AID00030	23305	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23305
AID00030	51460	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51460
AID00030	84870	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84870
AID00030	64784	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64784
AID00030	64127	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64127
AID00030	2876	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2876
AID00030	4783	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4783
AID00030	81848	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/81848
AID00030	109	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/109
AID00030	441108	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/441108
AID00030	3055	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3055
AID00030	134466	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/134466
AID00030	11009	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11009
AID00030	23769	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23769
AID00030	3558	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3558
AID00030	6196	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6196
AID00030	8807	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8807
AID00030	1611	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1611
AID00030	283463	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/283463
AID00030	55655	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55655
AID00030	54973	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54973
AID00030	10125	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10125
AID00030	3976	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3976
AID00030	8844	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8844
AID00030	51744	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51744
AID00030	3601	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3601
AID00030	6357	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6357
AID00030	6584	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6584
AID00030	100271838	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100271838
AID00030	3700	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3700
AID00030	100192312	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100192312
AID00030	3586	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3586
AID00030	57154	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57154
AID00030	4092	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4092
AID00030	10221	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10221
AID00030	8808	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8808
AID00030	55600	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55600
AID00030	757	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/757
AID00030	170595	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/170595
AID00030	55847	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55847
AID00030	7297	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7297
AID00030	11007	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11007
AID00030	5594	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5594
AID00030	84441	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84441
AID00030	7375	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7375
AID00030	80315	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/80315
AID00030	51564	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51564
AID00030	79258	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79258
AID00030	962	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/962
AID00030	9807	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9807
AID00030	7136	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7136
AID00030	8624	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8624
AID00030	3604	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3604
AID00030	3454	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3454
AID00030	2921	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2921
AID00030	100190929	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100190929
AID00030	8935	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8935
AID00030	3965	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3965
AID00030	56848	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56848
AID00030	6583	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6583
AID00030	5980	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5980
AID00030	102723651	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/102723651
AID00030	3310	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3310
AID00030	4046	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4046
AID00030	388722	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/388722
AID00030	7332	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7332
AID00030	85376	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/85376
AID00030	23526	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23526
AID00030	10544	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10544
AID00030	2841	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2841
AID00030	6550	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6550
AID00030	8764	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8764
AID00030	3706	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3706
AID00030	6374	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6374
AID00030	2056	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2056
AID00030	199713	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/199713
AID00030	1051	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1051
AID00030	100996485	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100996485
AID00030	150280	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/150280
AID00030	2920	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2920
AID00030	3562	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3562
AID00030	150962	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/150962
AID00030	22904	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22904
AID00030	2919	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2919
AID00030	356	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/356
AID00030	6777	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6777
AID00030	3593	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3593
AID00030	161742	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/161742
AID00030	64135	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64135
AID00030	9173	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9173
AID00030	6776	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6776
AID00030	50608	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/50608
AID00030	3119	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3119
AID00030	5970	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5970
AID00030	283234	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/283234
AID00030	116028	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/116028
AID00030	5284	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5284
AID00030	6016	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6016
AID00030	7421	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7421
AID00030	11190	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11190
AID00030	29949	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/29949
AID00030	3579	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3579
AID00030	3577	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3577
AID00030	113	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/113
AID00030	159296	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/159296
AID00030	57178	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57178
AID00030	5243	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5243
AID00030	3117	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3117
AID00030	11262	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11262
AID00030	3588	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3588
AID00030	64170	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64170
AID00030	3635	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3635
AID00030	11315	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11315
AID00030	7293	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7293
AID00030	100190926	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100190926
AID00030	8767	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8767
AID00030	25953	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/25953
AID00030	124626	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/124626
AID00030	100240732	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100240732
AID00030	4318	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4318
AID00030	1390	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1390
AID00030	643749	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/643749
AID00030	643	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/643
AID00030	11251	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11251
AID00030	50604	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/50604
AID00030	2859	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2859
AID00030	201780	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/201780
AID00030	79930	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79930
AID00030	9261	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9261
AID00030	79874	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79874
AID00030	57308	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57308
AID00030	3458	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3458
AID00030	3460	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3460
AID00030	11273	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11273
AID00030	5008	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5008
AID00030	2215	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2215
AID00030	337867	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/337867
AID00030	8809	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8809
AID00030	921	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/921
AID00030	4277	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4277
AID00030	112869	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/112869
AID00030	23534	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23534
AID00030	4795	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4795
AID00030	63892	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/63892
AID00030	57042	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57042
AID00030	221895	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/221895
AID00030	3123	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3123
AID00030	8651	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8651
AID00030	118426	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/118426
AID00030	8572	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8572
AID00030	146198	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/146198
AID00030	1628	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1628
AID00030	5210	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5210
AID00030	5739	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5739
AID00030	3663	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3663
AID00030	100240733	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100240733
AID00030	10318	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10318
AID00030	144811	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/144811
AID00030	6774	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6774
AID00030	2353	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2353
AID00030	3383	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3383
AID00030	3455	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3455
AID00030	100190931	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100190931
AID00030	5360	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5360
AID00030	1326	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1326
AID00030	2534	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2534
AID00030	100	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100
AID00030	91975	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/91975
AID00030	9966	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9966
AID00030	126789	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/126789
AID00030	10807	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10807
AID00030	5334	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5334
AID00030	120892	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/120892
AID00030	5579	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5579
AID00030	11140	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11140
AID00030	56731	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56731
AID00030	10758	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10758
AID00030	170679	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/170679
AID00030	100270799	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100270799
AID00030	1789	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1789
AID00030	3595	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3595
AID00030	5536	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5536
AID00030	3569	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3569
AID00030	3572	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3572
AID00030	2212	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2212
AID00030	4843	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4843
